Draw,Date,Winning Number 1,2,3,4,5,6,Supplementary Number 1,2,From Last,Low,High,Odd,Even,1-10,11-20,21-30,31-40,41-50,Division 1 Winners,Division 1 Prize,Division 2 Winners,Division 2 Prize,Division 3 Winners,Division 3 Prize,Division 4 Winners,Division 4 Prize,Division 5 Winners,Division 5 Prize,Division 6 Winners,Division 6 Prize
3125,2011-07-02,6,10,14,17,39,40,3,5,10,4,2,2,4,2,2,0,2,0,7,595096.71,50,11307.40,999,1221.25,53090,34.75,144168,21.45,378179,10.55
3123,2011-06-25,10,11,12,15,22,28,5,13,,5,1,2,4,1,3,2,0,0,9,462129.11,99,5695.90,1571,774.55,78624,23.40,206922,14.90,401665,9.90
3121,2011-06-18,1,6,14,19,32,42,10,34,,4,2,2,4,2,2,0,1,1,6,683985.83,72,7741.15,1065,1129.30,54066,33.65,140635,21.70,288084,13.65
3119,2011-06-11,3,11,17,30,36,38,15,42,,3,3,3,3,1,2,1,2,0,4,1035879.25,56,10039.80,1111,1092.00,59765,30.70,145524,21.15,268739,14.75
3117,2011-06-04,1,19,22,23,27,45,3,38,1,3,3,5,1,1,1,3,0,1,11,381758.09,70,8130.10,1285,955.70,65346,28.40,163454,19.05,302669,13.25
3115,2011-05-28,1,9,11,13,33,35,22,30,13,4,2,6,0,2,2,0,2,0,1,4280258.00,58,10023.45,1246,1006.85,67614,28.05,167829,18.95,313422,13.10
3113,2011-05-21,8,13,15,19,27,43,16,34,,4,2,5,1,1,3,1,0,1,2,2173714.00,69,8553.04,1544,824.80,75868,25.40,165254,19.55,292050,14.25
3111,2011-05-14,4,10,18,22,31,45,24,40,,4,2,2,4,2,1,1,1,1,10,2100000.00,177,9165.45,3501,999.90,175883,30.10,422523,21.00,865912,13.20
3109,2011-05-07,12,24,26,28,39,44,4,36,,1,5,1,5,0,1,3,1,1,4,1095911.75,51,11652.25,1172,1094.15,61450,31.55,176414,18.45,320669,13.05
3107,2011-04-30,1,7,15,33,35,40,39,45,,3,3,5,1,2,1,0,3,0,4,1028802.00,49,11391.76,1259,956.75,58637,31.05,138745,22.00,263436,14.95
3105,2011-04-23,5,10,13,25,32,37,24,41,,3,3,4,2,2,1,1,2,0,4,1043799.00,63,8976.95,1438,848.65,62723,29.40,141624,21.85,260339,15.30
3103,2011-04-16,1,14,18,22,23,29,28,39,,4,2,3,3,1,2,3,0,0,4,1043039.50,65,8713.91,1220,1001.85,63829,28.95,152716,20.30,294946,13.55
3101,2011-04-09,3,4,11,13,41,45,8,39,41,4,2,5,1,2,2,0,0,2,5,851360.40,53,10884.40,1118,1113.45,61234,30.75,160269,19.70,287074,14.15
3099,2011-04-02,10,14,24,30,40,41,2,8,"41,14",2,4,1,5,1,1,2,1,1,6,725218.50,40,14757.00,1193,1067.70,57221,33.65,152841,21.15,373117,11.15
3097,2011-03-26,1,14,23,34,41,42,27,37,,2,4,3,3,1,1,1,1,2,10,2000000.00,85,16784.31,2705,1138.10,135258,34.40,348539,22.40,831396,12.10
3095,2011-03-19,2,6,7,8,18,21,11,24,21,6,0,2,4,4,1,1,0,0,12,350390.67,152,3746.30,2007,612.25,89357,20.80,217938,14.30,383463,10.45
3093,2011-03-12,4,13,17,21,38,40,18,32,,4,2,3,3,1,2,1,2,0,3,1350022.67,70,7853.66,1160,1022.70,59591,30.10,141598,21.25,282072,13.75
3091,2011-03-05,12,19,22,26,32,33,1,8,,3,3,2,4,0,2,2,2,0,13,320231.15,61,9241.70,1351,900.45,66650,27.60,157054,19.65,383234,10.35
3089,2011-02-26,1,4,21,23,24,43,10,32,"1,23",3,3,4,2,2,0,3,0,1,3,1404091.33,51,11217.61,1061,1163.55,55695,33.50,142787,21.95,283252,14.25
3087,2011-02-19,1,5,14,23,41,45,2,8,,3,3,5,1,2,1,1,0,2,6,722988.50,65,9057.65,1522,834.75,61914,31.05,168542,19.10,379417,10.95
3085,2011-02-12,4,9,10,26,38,44,23,40,,3,3,1,5,3,0,1,1,1,11,1818181.82,141,9770.90,2911,1021.25,143323,31.35,358335,21.05,723907,13.40
3083,2011-02-05,5,11,19,30,42,45,18,24,"11,19",3,3,4,2,1,2,1,0,2,6,696892.67,52,10913.40,1367,895.85,64708,28.60,150572,20.65,321340,12.45
3081,2011-01-29,2,11,15,19,20,25,1,13,15,5,1,4,2,1,4,1,0,0,6,693251.33,94,6013.65,1480,824.20,75356,24.50,184309,16.80,369321,10.80
3079,2011-01-22,3,15,17,21,34,43,16,41,,4,2,5,1,1,2,1,1,1,4,1030942.50,56,15303.64,1311,1234.75,61315,45.70,129679,32.40,,
3077,2011-01-15,10,12,23,26,27,31,4,24,23,2,4,3,3,1,1,3,1,0,2,2046402.00,77,11049.55,1245,1290.85,70196,39.65,169552,24.60,,
3075,2011-01-08,5,6,19,23,35,38,18,22,19,3,3,4,2,2,1,1,2,0,6,698682.17,66,13204.95,1422,1157.70,68540,41.60,161231,26.50,,
3073,2010-12-31,10,11,13,19,24,41,3,17,11,4,2,4,2,1,3,1,0,1,19,1631578.95,341,13970.20,6753,1332.50,331057,47.05,877286,26.65,,
3071,2010-12-25,4,11,12,22,29,38,30,41,4,4,2,2,4,1,2,2,1,0,6,690887.50,64,13461.84,1396,1165.75,73125,38.55,146863,28.75,,
3069,2010-12-18,4,13,25,26,42,44,15,22,26,2,4,2,4,1,1,2,0,2,3,1353960.33,60,14074.00,782,2039.70,53201,51.90,142069,29.15,,
3067,2010-12-11,10,16,18,26,32,33,12,19,10,3,3,1,5,1,2,1,2,0,2,2020626.50,33,25485.61,1049,1514.40,54358,50.60,142352,29.00,,
3065,2010-12-04,9,10,12,13,39,43,1,31,12,4,2,4,2,2,2,0,1,1,3,1364439.33,41,20749.29,829,1938.40,53032,52.45,139967,29.80,,
3063,2010-11-27,2,12,15,24,35,37,5,40,,3,3,3,3,1,2,1,2,0,4,1059369.00,50,17614.36,1025,1623.00,55919,51.50,148132,29.15,,
3061,2010-11-20,7,19,21,25,38,42,27,32,,3,3,4,2,1,1,2,1,1,7,600930.14,75,11671.85,1388,1191.30,66832,42.85,162415,26.45,,
3059,2010-11-13,14,15,26,27,35,41,23,38,15,2,4,4,2,0,2,2,1,1,3,1384405.33,53,16291.75,934,1746.25,50185,56.25,134664,31.45,,
3057,2010-11-06,15,24,25,28,30,39,7,45,,1,5,3,3,0,1,4,1,0,3,1384838.67,52,16611.25,934,1746.90,53141,53.15,142404,29.75,,
3055,2010-10-30,4,6,7,27,31,45,15,20,31,3,3,4,2,3,0,1,1,1,21,952380.95,170,13221.50,3285,1292.40,164440,44.70,409963,26.90,,
3053,2010-10-23,12,23,31,34,39,43,1,9,39,1,5,4,2,0,1,1,3,1,7,603700.29,57,15412.75,1223,1356.85,58957,48.70,133019,32.40,,
3051,2010-10-16,15,19,28,36,39,41,11,34,36,2,4,4,2,0,2,1,2,1,7,595442.14,56,15467.89,1192,1372.60,57383,49.35,148755,28.55,,
3049,2010-10-09,1,11,24,26,32,36,8,14,,2,4,2,4,1,1,2,2,0,4,1031844.00,57,15061.05,1127,1438.85,58731,47.80,157749,26.70,,
3047,2010-10-02,8,9,29,33,37,42,1,3,,2,4,4,2,2,0,1,2,1,4,1051651.50,62,14103.40,1052,1570.00,55177,51.80,147886,29.00,,
3045,2010-09-25,12,22,24,26,31,38,19,29,31,2,4,1,5,0,1,3,2,0,7,599947.57,92,9500.55,1272,1297.95,63533,45.00,162506,26.40,,
3043,2010-09-18,7,18,31,35,40,44,15,38,44,2,4,3,3,1,1,0,3,1,4,1064606.75,44,20133.91,1089,1536.60,57982,49.95,143495,30.30,,
3041,2010-09-11,5,11,15,36,42,44,1,4,"44,36",3,3,3,3,1,2,0,1,2,14,1743345.86,133,16371.50,3004,1369.15,149840,47.50,364851,29.25,,
3039,2010-09-04,1,20,28,35,36,44,3,21,,2,4,2,4,1,1,1,2,1,0,0.00,54,16975.59,1195,1448.95,72888,41.10,151254,29.75,,
3037,2010-08-28,3,9,11,29,30,34,10,38,11,3,3,4,2,2,1,2,1,0,3,1400520.67,68,12854.35,1317,1253.65,67153,42.55,153505,27.95,,
3035,2010-08-21,1,8,11,16,31,38,15,33,31,4,2,3,3,2,2,0,2,0,8,547301.25,49,18594.59,1335,1289.15,67128,44.40,156892,28.50,,
3033,2010-08-14,2,12,13,29,31,40,21,25,40,3,3,3,3,1,2,1,2,0,2,2000000.00,44,20339.25,1229,1375.45,63755,45.90,168226,28.05,,
3031,2010-08-07,5,28,35,39,40,41,21,36,"35,41",1,5,4,2,1,0,1,3,1,5,800000.00,41,21049.15,958,1701.60,51307,55.00,138818,32.75,,
3029,2010-07-31,4,14,25,35,41,43,6,28,,2,4,4,2,1,1,1,1,2,3,1333333.33,52,16835.10,975,1696.00,52373,54.65,135685,34.00,,
3027,2010-07-24,6,13,16,24,30,33,34,43,,3,3,2,4,1,2,2,1,0,6,666666.67,56,15923.14,1356,1242.10,65739,44.35,140962,33.35,,
3025,2010-07-17,2,11,17,19,39,40,14,20,"17,40",4,2,4,2,1,3,0,2,0,20,1000000.00,156,13909.60,3212,1276.05,154525,45.90,371905,30.75,,
3023,2010-07-10,17,23,30,38,40,42,15,24,40,1,5,2,4,0,1,2,2,1,6,666666.67,50,17847.36,1003,1680.55,52034,56.10,129824,36.20,,
3021,2010-07-03,1,6,10,15,26,40,4,36,10,4,2,2,4,3,1,1,1,0,4,1000000.00,71,12338.25,1318,1255.45,66639,43.00,163542,28.25,,
3019,2010-06-26,2,5,10,22,37,38,21,23,5,4,2,2,4,3,0,1,2,0,6,666666.67,76,10997.50,1058,1492.20,58012,47.10,149935,29.40,,
3017,2010-06-19,5,11,13,16,25,29,37,43,11,4,2,5,1,1,3,2,0,0,5,800000.00,97,8629.10,1778,889.25,78412,34.90,162003,27.25,,
3015,2010-06-12,1,7,11,21,23,43,20,35,,4,2,6,0,2,1,2,0,1,6,666666.67,70,12337.50,1903,857.20,88155,32.05,169515,26.85,,
3013,2010-06-05,5,13,24,26,28,41,20,25,,2,4,3,3,1,1,3,0,1,9,444444.44,54,16052.41,1239,1321.50,61987,45.75,156346,29.20,,
3011,2010-05-29,2,12,19,22,30,40,11,39,40,4,2,1,5,1,2,2,1,0,7,571428.57,91,9775.15,1433,1172.55,69727,41.70,163999,28.60,,
3009,2010-05-22,7,8,16,17,27,40,11,43,,4,2,3,3,2,2,1,1,0,8,500000.00,87,10155.55,1496,1115.55,77403,37.30,186900,24.90,,
3007,2010-05-15,4,6,13,15,18,35,8,16,,5,1,3,3,2,3,0,1,0,10,2000000.00,173,12030.15,3068,1281.35,155149,43.85,382834,28.65,,
3005,2010-05-08,7,21,34,39,42,43,3,4,34,2,4,4,2,1,0,1,2,2,2,2108222.50,72,13164.90,1221,1466.35,65027,47.65,165035,30.25,,
3003,2010-05-01,20,24,25,29,31,34,5,44,"20,25",1,5,3,3,0,1,3,2,0,8,500000.00,46,18737.85,1066,1527.30,55639,50.65,141363,32.15,,
3001,2010-04-24,4,5,12,18,20,25,7,37,5,5,1,2,4,2,3,1,0,0,10,400000.00,76,11552.25,1530,1083.90,74722,38.40,182622,25.35,,
2999,2010-04-17,5,6,22,32,36,43,25,34,43,3,3,2,4,2,0,1,2,1,3,1333333.33,65,13498.25,985,1682.55,56781,50.55,144010,32.10,,
2997,2010-04-10,15,17,27,33,40,43,24,44,33,2,4,5,1,0,2,1,2,1,8,500000.00,61,14432.00,1162,1431.05,57664,49.90,134092,34.60,,
2995,2010-04-03,12,18,21,22,33,38,2,28,33,4,2,2,4,0,2,2,2,0,2,2005021.50,89,10139.30,1192,1429.95,64424,45.80,180501,26.35,,
2993,2010-03-27,9,13,16,23,27,33,21,42,,3,3,5,1,1,2,2,1,0,20,1000000.00,184,10773.65,3609,1037.55,166582,38.90,373637,27.95,,
2991,2010-03-20,10,12,15,26,29,40,3,39,,3,3,2,4,1,2,2,1,0,5,800000.00,77,11465.05,1397,1193.65,65571,44.00,158648,29.30,,
2989,2010-03-13,7,17,24,31,42,43,35,36,24,2,4,4,2,1,1,1,1,2,7,571428.57,45,19252.20,974,1680.10,55146,51.35,138888,32.85,,
2987,2010-03-06,4,18,21,24,28,41,33,34,,3,3,2,4,1,1,3,0,1,4,1000000.00,53,16598.40,1182,1405.80,62323,46.15,146622,31.60,,
2985,2010-02-27,20,26,29,31,33,40,12,30,33,1,5,3,3,0,1,2,3,0,6,666666.67,49,18261.31,1020,1657.05,56092,52.15,151077,31.20,,
2983,2010-02-20,1,13,18,33,36,37,11,22,1,3,3,4,2,1,2,0,3,0,4,1008000.75,68,13343.65,1063,1612.35,60286,49.20,161872,29.55,,
2981,2010-02-13,1,7,14,34,41,45,15,21,,3,3,4,2,2,1,0,1,2,11,1818181.82,148,14725.85,2876,1431.40,144717,49.25,375296,30.60,,
2979,2010-02-06,8,11,23,25,27,42,20,33,,2,4,4,2,1,1,3,0,1,9,444444.44,80,10965.70,1766,938.30,78971,36.30,168484,27.45,,
2977,2010-01-30,12,13,15,21,22,43,11,42,"15,13",5,1,4,2,0,3,2,0,1,5,800000.00,60,14372.15,1174,1387.45,58952,47.85,152011,29.90,,
2975,2010-01-23,8,13,15,18,29,38,1,36,,4,2,3,3,1,3,1,1,0,5,800000.00,69,12731.65,1492,1112.15,72611,39.55,180755,25.60,,
2973,2010-01-16,14,27,32,33,36,41,6,35,36,1,5,3,3,0,1,1,3,1,4,1000000.00,45,19008.40,965,1674.30,51963,53.85,130386,34.55,,
2971,2010-01-09,6,8,18,20,36,45,29,39,,4,2,1,5,2,2,0,1,1,7,571428.57,58,15312.34,1151,1457.50,63938,45.40,151360,30.90,,
2969,2010-01-02,5,12,16,33,34,42,30,32,42,3,3,2,4,1,2,0,2,1,18,1666666.67,219,15744.95,4340,1500.75,222320,50.70,569932,31.90,,
2967,2009-12-26,6,9,11,24,28,42,36,37,9,3,3,2,4,2,1,2,0,1,6,666666.67,90,9500.90,1476,1094.30,67371,41.50,152358,29.60,,
2965,2009-12-19,2,3,5,7,9,23,26,41,2,5,1,5,1,5,0,1,0,0,27,148148.15,124,6943.25,3876,419.55,113840,24.75,173761,26.10,,
2963,2009-12-12,1,2,24,25,31,34,23,44,"31,1",2,4,3,3,2,0,2,2,0,4,1000000.00,43,20150.00,893,1832.75,50454,56.15,127280,35.85,,
2961,2009-12-05,1,10,26,31,32,44,38,45,,2,4,2,4,2,0,1,2,1,3,1333333.33,52,16141.50,881,1799.60,49572,55.35,122910,36.00,,
2959,2009-11-28,11,19,28,36,37,40,17,29,"28,19",2,4,3,3,0,2,1,3,0,5,800000.00,71,12032.45,1147,1406.85,63243,44.15,152313,29.55,,
2957,2009-11-21,4,16,19,23,28,44,33,41,23,3,3,2,4,1,2,2,0,1,9,444444.44,60,14350.65,1330,1222.85,66501,42.35,138991,32.65,,
2955,2009-11-14,2,9,13,23,26,36,16,25,36,3,3,3,3,2,1,2,1,0,5,800000.00,77,11470.51,1732,963.25,74729,38.65,168139,27.70,,
2953,2009-11-07,1,14,21,29,33,36,4,25,29,3,3,4,2,1,1,2,2,0,4,1000000.00,58,15031.55,1004,1640.25,55029,51.80,145519,31.55,,
2951,2009-10-31,6,24,29,30,37,44,9,35,,1,5,2,4,1,0,3,1,1,10,2000000.00,125,17275.55,2529,1612.85,136860,51.60,353932,32.15,,
2949,2009-10-24,2,14,16,23,34,39,12,17,2,3,3,2,4,1,2,1,2,0,4,1000000.00,60,14735.00,989,1688.55,54040,53.50,141063,33.05,,
2947,2009-10-17,2,10,22,24,26,44,5,31,2,3,3,0,6,2,0,3,0,1,2,2000000.00,68,12807.65,1194,1377.80,62158,45.80,160549,28.60,,
2945,2009-10-10,2,6,13,14,25,32,31,33,32,4,2,2,4,2,2,1,1,0,7,571428.57,59,14700.10,1253,1307.45,60107,47.20,137216,33.30,,
2943,2009-10-03,3,16,18,32,39,42,19,40,16,3,3,2,4,1,2,0,2,1,4,1000000.00,52,16793.60,1049,1572.45,52813,54.05,134223,34.30,,
2941,2009-09-26,1,7,13,16,30,40,22,23,,4,2,3,3,2,2,1,1,0,8,500000.00,89,9834.04,1675,987.00,73863,38.75,177113,26.05,,
2939,2009-09-19,2,20,24,29,33,41,13,19,,2,4,3,3,1,1,2,1,1,1,4020513.00,45,20107.80,995,1717.75,53827,54.95,151201,31.55,,
2937,2009-09-12,4,21,30,35,42,43,31,45,,2,4,3,3,1,0,2,1,2,8,2500000.00,123,15799.65,2390,1535.90,125489,50.65,308747,33.15,,
2935,2009-09-05,9,11,20,29,34,39,31,36,,3,3,4,2,1,2,1,2,0,10,407884.00,64,14343.66,1328,1305.70,68064,44.10,156853,30.85,,
2933,2009-08-29,4,23,30,35,36,43,15,18,,1,5,3,3,1,0,2,2,1,5,800000.00,61,14461.85,998,1669.65,54441,53.00,149870,31.00,,
2931,2009-08-22,7,11,32,37,38,40,16,24,37,2,4,3,3,1,1,0,4,0,4,1003633.00,61,14806.90,1122,1520.55,61953,47.65,152840,31.15,,
2929,2009-08-15,1,18,28,30,37,43,2,11,,2,4,3,3,1,1,2,1,1,5,820672.60,62,14876.81,1069,1629.80,59187,50.95,156177,31.10,,
2927,2009-08-08,14,19,29,33,39,40,16,22,40,2,4,4,2,0,2,1,3,0,4,1036166.75,74,12611.45,1353,1302.90,65260,46.75,151673,32.45,,
2925,2009-08-01,5,16,24,27,28,40,8,29,"16,5",2,4,2,4,1,1,3,1,0,13,1538461.54,160,11221.90,2340,1449.35,124478,47.15,350615,27.00,,
2923,2009-07-25,5,14,16,25,35,38,36,39,5,3,3,3,3,1,2,1,2,0,6,666666.67,38,23150.11,1086,1530.10,56744,50.70,124764,37.15,,
2921,2009-07-18,2,5,6,8,12,13,14,40,5,6,0,2,4,4,2,0,0,0,14,285714.29,117,7469.25,2589,637.60,98810,28.90,170942,26.95,,
2919,2009-07-11,5,9,20,29,33,37,12,24,,3,3,5,1,2,1,1,2,0,8,500000.00,92,9681.05,1259,1336.25,62469,46.60,157659,29.75,,
2917,2009-07-04,1,13,25,38,43,45,6,10,"25,38",2,4,5,1,1,1,1,1,2,3,1357648.00,56,16377.75,1106,1566.35,59388,50.50,146337,33.05,,
2915,2009-06-27,9,14,20,24,25,38,5,26,,3,3,2,4,1,2,2,1,0,4,1047868.00,88,10716.45,1205,1478.25,63074,48.90,171046,29.05,,
2913,2009-06-20,1,15,17,33,34,37,32,44,,3,3,5,1,1,2,0,3,0,8,2500000.00,127,16540.20,2666,1488.30,136321,50.40,332483,33.30,,
2911,2009-06-13,13,19,22,29,36,42,23,45,"36,19",3,3,3,3,0,2,2,1,1,14,285714.29,98,9159.30,1899,892.85,77485,37.90,170446,27.75,,
2909,2009-06-06,19,20,31,36,43,45,34,35,45,2,4,4,2,0,2,0,2,2,5,800000.00,62,14521.00,1093,1555.85,57421,51.25,147421,32.20,,
2907,2009-05-30,6,26,33,34,40,45,1,22,6,1,5,2,4,1,0,1,3,1,3,1392341.67,62,15144.15,929,1909.10,53800,57.05,147831,33.45,,
2905,2009-05-23,6,8,18,25,27,37,10,28,25,3,3,3,3,2,1,2,1,0,8,514335.88,76,12183.86,1285,1361.15,69965,43.30,182726,26.70,,
2903,2009-05-16,3,14,15,19,25,44,16,26,14,4,2,4,2,1,3,1,0,1,11,1818181.82,200,12275.80,3353,1383.10,172626,46.50,421864,30.65,,
2901,2009-05-09,8,13,14,22,24,31,2,40,,4,2,2,4,1,2,2,1,0,5,883696.60,93,10697.70,1558,1206.20,76443,42.55,183127,28.65,,
2899,2009-05-02,1,5,38,41,42,45,14,32,38,2,4,4,2,2,0,0,1,3,5,819877.20,51,18087.45,1044,1669.00,58032,52.00,128920,37.70,,
2897,2009-04-25,3,13,17,32,38,44,43,45,3,3,3,3,3,1,2,0,2,1,8,500000.00,43,20007.44,1177,1380.65,57370,49.05,129439,35.05,,
2895,2009-04-18,3,5,8,14,30,34,6,9,,4,2,2,4,3,1,1,1,0,1,4155073.00,67,13935.25,1305,1351.40,71469,42.70,186211,26.40,,
2893,2009-04-11,1,2,10,27,41,43,42,44,1,3,3,4,2,3,0,1,0,2,5,832965.00,56,16741.39,1095,1617.25,58152,52.70,135622,36.45,,
2891,2009-04-04,1,8,34,37,38,42,23,40,38,2,4,2,4,2,0,0,3,1,3,1372114.00,51,18174.51,904,1936.75,52311,57.95,149227,32.75,,
2889,2009-03-28,5,21,22,25,27,38,8,43,38,3,3,4,2,1,0,4,1,0,20,1000000.00,159,14266.95,3255,1316.40,171376,43.30,425195,28.10,,
2887,2009-03-21,3,13,18,19,29,38,9,12,38,4,2,4,2,1,3,1,1,0,5,820237.00,90,10249.56,1655,1052.80,82126,36.75,199920,24.30,,
2885,2009-03-14,6,17,20,26,38,41,3,13,"6,41",3,3,2,4,1,2,1,1,1,4,1012358.25,68,13393.50,1056,1629.10,56744,52.50,168312,28.50,,
2883,2009-03-07,2,6,12,34,39,41,28,36,34,3,3,2,4,2,1,0,2,1,3,1356426.00,60,15268.00,979,1767.50,53662,55.80,148187,32.60,,
2881,2009-02-28,17,21,22,24,28,34,6,35,17,3,3,2,4,0,1,4,1,0,4,1028616.25,64,14450.84,1208,1446.15,66972,45.15,160731,30.30,,
2879,2009-02-21,8,10,13,17,26,33,6,35,26,4,2,3,3,2,2,1,1,0,8,522828.13,76,12385.11,1491,1192.45,76858,40.05,179738,27.60,,
2877,2009-02-14,5,6,20,23,24,26,28,29,"20,5",3,3,2,4,2,1,3,0,0,16,875000.00,166,11386.10,2661,1341.65,137608,44.90,345965,28.80,,
2875,2009-02-07,2,5,18,20,27,37,6,43,"5,18",4,2,3,3,2,2,1,1,0,5,800000.00,76,11521.55,1450,1140.70,68714,41.65,158871,29.05,,
2873,2009-01-31,4,5,15,18,30,34,8,13,18,4,2,2,4,2,2,1,1,0,4,1000000.00,69,12773.86,1407,1183.25,65132,44.25,172736,26.90,,
2871,2009-01-24,18,24,31,32,41,44,4,14,,1,5,2,4,0,1,1,2,2,2,2031046.00,49,18657.55,932,1852.85,49642,60.20,135009,35.70,,
2869,2009-01-17,4,9,27,37,42,45,18,36,42,2,4,4,2,2,0,1,1,2,1,4023476.00,68,13322.10,1119,1529.20,60568,48.90,161115,29.65,,
2867,2009-01-10,8,12,16,19,22,42,28,40,,5,1,1,5,1,3,1,0,1,4,1021046.00,74,12420.91,1462,1187.55,72375,41.55,176107,27.50,,
2865,2009-01-03,17,25,28,34,37,45,8,23,,1,5,4,2,0,1,2,2,1,22,1363636.36,298,13683.80,5370,1434.35,273763,48.70,701439,30.65,,
2863,2008-12-27,6,16,24,26,36,41,25,43,,2,4,1,5,1,1,2,1,1,8,517985.25,87,10715.15,2239,786.45,68562,44.45,141368,34.75,,
2861,2008-12-20,18,20,22,27,28,40,8,24,40,3,3,1,5,0,2,3,1,0,1,4109736.00,78,11841.60,1129,1545.30,66946,45.10,177508,27.40,,
2859,2008-12-13,7,10,11,21,34,40,3,22,"21,10",4,2,3,3,2,1,1,2,0,11,371141.64,109,8432.00,1643,1056.65,80040,37.55,207961,23.30,,
2857,2008-12-06,1,2,10,15,17,21,16,28,,6,0,4,2,3,2,1,0,0,8,500000.00,79,11225.41,1360,1231.65,68648,42.25,166341,28.10,,
2855,2008-11-29,6,18,30,37,43,44,11,23,,2,4,2,4,1,1,1,1,2,5,812413.20,49,18665.51,1047,1650.05,54472,54.90,152863,31.55,,
2853,2008-11-22,1,11,15,28,35,39,24,33,"28,39",3,3,5,1,1,2,1,2,0,6,686704.17,66,14052.30,1337,1310.30,63743,47.60,147889,33.05,,
2851,2008-11-15,14,22,28,34,39,40,18,33,14,2,4,1,5,0,1,2,3,0,6,685486.50,64,14456.59,1158,1509.20,60784,49.75,152145,32.05,,
2849,2008-11-08,7,11,14,25,31,32,6,26,11,3,3,4,2,1,2,1,2,0,6,677989.67,73,12551.85,1458,1187.10,72831,41.15,170750,28.30,,
2847,2008-11-01,5,11,21,23,30,35,17,39,"21,30",3,3,5,1,1,1,3,1,0,26,769230.77,239,9829.65,4291,1034.15,197878,38.80,449668,27.55,,
2845,2008-10-25,21,22,24,30,32,45,1,38,30,2,4,2,4,0,0,4,1,1,4,1020010.75,56,16384.36,997,1738.30,53118,56.50,140059,34.50,,
2843,2008-10-18,1,9,12,30,38,42,14,26,,3,3,2,4,2,1,1,1,1,5,807334.20,60,15146.65,1021,1681.30,54922,54.10,146994,32.60,,
2841,2008-10-11,10,15,17,18,20,31,27,37,,5,1,3,3,1,4,0,1,0,5,800000.00,83,10105.05,1288,1230.00,68382,40.10,168712,26.20,,
2839,2008-10-04,19,24,27,36,40,43,11,42,,1,5,3,3,0,1,2,2,1,10,400000.00,72,11930.06,1188,1365.75,62349,45.05,175628,25.75,,
2837,2008-09-27,4,9,10,11,21,28,7,33,"4,28",5,1,3,3,3,1,2,0,0,9,444444.44,139,6147.10,1954,826.00,92846,30.10,238340,18.90,,
2835,2008-09-20,4,7,19,22,25,28,14,18,,4,2,3,3,2,1,3,0,0,13,307692.31,121,7190.65,2076,791.65,95995,29.65,217917,21.05,,
2833,2008-09-13,9,11,20,30,41,45,6,40,11,3,3,4,2,1,2,1,0,2,2,2000000.00,82,10532.76,1231,1325.25,62882,44.90,172853,26.35,,
2831,2008-09-06,5,11,29,31,32,42,6,39,,2,4,4,2,1,1,1,2,1,5,800000.00,53,16763.36,1260,1331.90,65166,44.60,156854,29.85,,
2829,2008-08-30,1,4,10,27,33,44,13,31,,3,3,3,3,3,0,1,1,1,5,800000.00,61,14134.90,1260,1292.60,66473,42.40,174969,25.95,,
2827,2008-08-23,7,8,13,23,28,40,34,37,,3,3,3,3,2,1,2,1,0,25,760000.00,227,9116.10,4471,874.25,209834,32.25,435999,25.00,,
2825,2008-08-16,2,5,18,24,36,42,35,38,,3,3,1,5,2,1,1,1,1,11,739713.73,72,13404.90,1524,1196.25,76087,41.50,166494,30.55,,
2823,2008-08-09,12,26,34,40,43,45,21,29,40,1,5,2,4,0,1,1,2,2,0,0.00,56,15459.25,1096,1492.00,58204,48.65,154046,29.60,,
2821,2008-08-02,3,9,14,24,40,42,28,36,"14,24",3,3,2,4,2,1,1,1,1,4,1000000.00,82,10298.20,1112,1434.40,59015,46.80,157969,28.15,,
2819,2008-07-26,8,14,22,24,25,30,10,38,8,3,3,1,5,1,1,4,0,0,6,666666.67,78,10980.55,1414,1144.15,68877,40.65,170796,26.45,,
2817,2008-07-19,8,9,33,34,40,43,11,32,,2,4,3,3,2,0,0,3,1,3,1333333.33,44,18660.66,949,1634.25,52180,51.45,141477,30.60,,
2815,2008-07-12,27,29,37,38,39,45,36,44,45,0,6,5,1,0,0,2,3,1,7,571428.57,102,8090.25,1526,1021.45,61713,43.70,153975,28.25,,
2813,2008-07-05,3,9,20,31,40,45,8,44,"40,3",3,3,4,2,2,1,0,2,1,1,4000000.00,51,16223.20,1130,1383.05,59039,45.80,152423,28.60,,
2811,2008-06-28,3,10,11,37,40,44,26,36,"3,44,37",3,3,3,3,2,1,0,2,1,1,4000000.00,68,12359.65,1071,1482.30,58055,47.35,153705,28.80,,
2809,2008-06-21,3,12,17,24,37,44,21,36,"3,44",3,3,3,3,1,2,1,1,1,7,571428.57,58,14494.05,1184,1341.15,63099,43.55,161590,27.40,,
2807,2008-06-14,3,4,8,34,35,44,2,6,,3,3,2,4,3,0,0,2,1,5,800000.00,59,14444.54,1063,1514.35,58371,47.75,151974,29.55,,
2805,2008-06-07,2,12,20,27,30,31,8,32,12,3,3,2,4,1,2,2,1,0,7,571428.57,83,10076.86,1469,1075.45,71927,38.00,171080,25.75,,
2803,2008-05-31,6,7,9,12,32,45,5,30,"45,32",4,2,3,3,3,1,0,1,1,14,1357142.86,146,12720.35,2818,1244.85,148624,40.85,384853,25.45,,
